a0,C0,C3,C1,p0,C2,a1
http://dbpedia.org/resource/Southland_Boys'_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,New Zealand
http://dbpedia.org/resource/Suncoast_Community_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1717 Avenue S
http://dbpedia.org/resource/Mount_Vernon_High_School_(New_York),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,100 California Road
http://dbpedia.org/resource/Maynard_Evans_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,4949 Silver Star Road
http://dbpedia.org/resource/Long_Island_City_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,14-30 Broadway
http://dbpedia.org/resource/John_Marshall_High_School_(Indiana),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,10101 East 38th Street
http://dbpedia.org/resource/Athens_High_School_(Ohio),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1 High School Road
http://dbpedia.org/resource/St._John's_Preparatory_School_(Queens),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,21-21 Crescent Street
http://dbpedia.org/resource/Cardinal_Gibbons_High_School_(Fort_Lauderdale_Florida),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2900 NE 47th Street
http://dbpedia.org/resource/Worth_County_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,406 W. King Street
http://dbpedia.org/resource/Southland_Boys'_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"Herbert Street,"
http://dbpedia.org/resource/Tarpon_Springs_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1411 Gulf Road
http://dbpedia.org/resource/Thomas_County_Central_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,4686 US Hwy 84 Bypass
http://dbpedia.org/resource/Cornwall_Central_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,10 Dragon Drive
http://dbpedia.org/resource/Franklin_Central_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,6215 South Franklin Road
http://dbpedia.org/resource/Marina_High_School_(Huntington_Beach_California),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,15871 Springdale Street
http://dbpedia.org/resource/Spackenkill_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,112 Spackenkill Road
http://dbpedia.org/resource/Southland_Boys'_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"Invercargill,"
http://dbpedia.org/resource/New_Utrecht_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1601 80th Street
http://dbpedia.org/resource/Michigan_City_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,8466 West Pahs Road
http://dbpedia.org/resource/Christian_Brothers_Academy_(New_Jersey),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,850 Newman Springs Road
http://dbpedia.org/resource/Hillcrest_High_School_(Dallas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,9924 Hillcrest Road
http://dbpedia.org/resource/Wilbert_Tucker_Woodson_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,9525 Main Street
http://dbpedia.org/resource/Bakersfield_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1241 G Street
http://dbpedia.org/resource/The_Colony_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,4301 Blair Oaks Road
http://dbpedia.org/resource/Laguna_Beach_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,625 Park Avenue
http://dbpedia.org/resource/Farragut_Career_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2345 S. Christiana Avenue
http://dbpedia.org/resource/Manley_Career_Academy_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2935 W. Polk Street
http://dbpedia.org/resource/Laurel_High_School_(Maryland),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,8000 Cherry Lane
http://dbpedia.org/resource/St._Augustine_High_School_(New_Orleans),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2600 A.P. Tureaud Avenue
http://dbpedia.org/resource/West_Hill_Collegiate_Institute,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,350 Morningside Avenue
http://dbpedia.org/resource/Hargrave_Military_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,200 Military Drive
http://dbpedia.org/resource/Peoria_Notre_Dame_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,5105 North Sheridan Road
http://dbpedia.org/resource/William_E._Grady_CTE_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,25 Brighton 4th Road
http://dbpedia.org/resource/Banneker_High_School_(Georgia),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,6015 Feldwood Road
http://dbpedia.org/resource/Mundelein_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1350 W. Hawley Street
http://dbpedia.org/resource/Emmaus_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,500 Macungie Avenue
http://dbpedia.org/resource/University_Heights_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1300 Academy Drive
http://dbpedia.org/resource/Detroit_Catholic_Central_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,27225 Wixom Road
http://dbpedia.org/resource/Mennonite_Educational_Institute,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,4081 Clearbrook Road
http://dbpedia.org/resource/New_Mexico_Military_Institute,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,101 West College Blvd.
http://dbpedia.org/resource/William_Monroe_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,254 Monroe Drive
http://dbpedia.org/resource/Moon_Valley_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,3625 West Cactus Road
http://dbpedia.org/resource/Bloomingdale_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1700 East Bloomingdale Avenue
http://dbpedia.org/resource/Georgetown_Preparatory_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"10900 Rockville Pike,North Bethesda"
http://dbpedia.org/resource/Madison_Central_High_School_(Kentucky),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,705 North Second Street
http://dbpedia.org/resource/Bishop_Kelley_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,3905 South Hudson Avenue
http://dbpedia.org/resource/Shaler_Area_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,381 Wible Run Road
http://dbpedia.org/resource/Cardinal_Gibbons_School_(Baltimore_Maryland),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,3225 Wilkens Avenue
http://dbpedia.org/resource/Kitsilano_Secondary_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2706 Trafalgar Street
http://dbpedia.org/resource/Prairie_High_School_(Cedar_Rapids_Iowa),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,401 76th Avenue SW
http://dbpedia.org/resource/St._Benedict_High_School_(Chicago_Illinois),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,3900 North Leavitt Street
http://dbpedia.org/resource/University_of_San_Diego_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,5961 Linda Vista Road
http://dbpedia.org/resource/Martin_Luther_King_High_School_(Detroit),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,3200 East Lafayette Boulevard
http://dbpedia.org/resource/Junípero_Serra_High_School_(Gardena_California),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,14830 South Van Ness Avenue
http://dbpedia.org/resource/West_Aurora_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1201 W. New York Street
http://dbpedia.org/resource/Long_Beach_Polytechnic_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1600 Atlantic Avenue
http://dbpedia.org/resource/All_Hallows_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,111 East 164th Street
http://dbpedia.org/resource/Bentonville_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1801 SE J Street
http://dbpedia.org/resource/De_La_Salle_High_School_(Concord_California),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1130 Winton Drive
http://dbpedia.org/resource/Lexington_Catholic_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2250 Clays Mill Road
http://dbpedia.org/resource/Bethel_Park_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,309 Church Road
http://dbpedia.org/resource/Saint_Benedict's_Preparatory_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,520 Martin Luther King Jr. Boulevard
http://dbpedia.org/resource/Belmont_High_School_(Massachusetts),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,221 Concord Avenue
