a1,C0,C1,C2,p0,a0
http://dbpedia.org/resource/De_Montfort_Hall,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Real_to_Reel_(Marillion_album)
http://dbpedia.org/resource/Treaty_of_Shimonoseki,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Second_Sino-Japanese_War
http://dbpedia.org/resource/Kit_houses_in_North_America,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/E._Payne_Palmer_House
http://dbpedia.org/resource/Hibernia_Gravity_Base_Structure,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/destination,http://dbpedia.org/resource/Cougar_Helicopters
http://dbpedia.org/resource/El_Mocambo,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Live_at_the_El_Mocambo_(April_Wine_album)
http://dbpedia.org/resource/El_Mocambo,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Decade_(Live_at_the_El_Mocambo)
http://dbpedia.org/resource/El_Mocambo,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Live_at_the_El_Mocambo_(Stevie_Ray_Vaughan_video)
http://dbpedia.org/resource/El_Mocambo,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Live_at_the_El_Mocambo_(Elvis_Costello_album)
http://dbpedia.org/resource/Gigon/Guyer,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Prime_Tower_(Zürich)
http://dbpedia.org/resource/Royalty_Theatre,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Gold_Dust_(Sandy_Denny_album)
http://dbpedia.org/resource/John_Willie_Sutcliffe__1,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/CareerStation,http://dbpedia.org/ontology/TimePeriod,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/John_Willie_Sutcliffe
http://dbpedia.org/resource/The_Stone_Pony,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/I've_Suffered_For_My_Art…Now_It's_Your_Turn
http://dbpedia.org/resource/Herbert_Whitfeld__1,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/CareerStation,http://dbpedia.org/ontology/TimePeriod,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Herbert_Whitfeld
http://dbpedia.org/resource/Rayak_Air_Base,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/Lebanese_Air_Force_Aviation_School
http://dbpedia.org/resource/Moogfest,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,"http://dbpedia.org/resource/We_Hear_of_Love_of_Youth_and_of_Disillusionment"
http://dbpedia.org/resource/Matty_Mainwaring__1,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/CareerStation,http://dbpedia.org/ontology/TimePeriod,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matty_Mainwaring
http://dbpedia.org/resource/Victorian_Trades_Hall,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Socialist_Alternative_(Australia)
http://dbpedia.org/resource/Victorian_Trades_Hall,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Socialist_Party_(Australia)
http://dbpedia.org/resource/Treaty_of_Vereeniging,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Second_Boer_War
http://dbpedia.org/resource/Pine_Grove_Iron_Works,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/highestPlace,http://dbpedia.org/resource/South_Mountain_Railroad_(Cumberland)
http://dbpedia.org/resource/Tom_Revill__1,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/CareerStation,http://dbpedia.org/ontology/TimePeriod,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Tom_Revill
http://dbpedia.org/resource/William_Locker__1,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/CareerStation,http://dbpedia.org/ontology/TimePeriod,http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/William_Locker
